Price,Currency,Year,Condition,Total Hours,Total Seats,Flight Rules,Category,Propulsion,No. Engines,Make,Model,City,State,Country,Continent,National Origin,Eng. 1 Hours,Maint. Eng. 1,Eng. 2 Hours,Maint. Eng. 2,Prop. 1 Hours,Maint. Prop. 1,Prop. 2 Hours,Maint. Prop. 2,text
1950000.0,EUR,1945,Used,185.0,1,,Airplane,Piston Engine,1,Supermarine,Spitfire Mkxviii,,,Germany,,United Kingdom,10.0,,,,,,,,$
3995000.0,USD,1944,Used,377.0,2,IFR,Airplane,Piston Engine,1,North American Aviation,Tf51D,Bremgarten,CA,United States,,United States,150.0,SMOH,,,,SMOH,,,$
400000.0,EUR,2010,,,,,Airplane,Piston Engine,2,Partenavia,P68,,,Germany,Europe,Italy,,,,,,,,,Price: â‚¬
100000.0,EUR,1981,,2692.0,,,Airplane,Piston Engine,2,Piper Aircraft,Seminole,,,Germany,Europe,United States,,,,,,,,,Price: â‚¬
950000.0,EUR,1994,,5.615,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 350B-2,,,Germany,Europe,France,,,,,,,,,Price: â‚¬
270000.0,EUR,1987,,2444.0,,,Rotorcraft,Turboshaft,,Agusta,A109A Ii,,,Germany,Europe,Italy,,,,,,,,,Price: â‚¬
2950000.0,,,,1305.0,,,Rotorcraft,Turboshaft,,Sikorsky Aircraft,S-76C++,,,Canada,North America,United States,,,,,,,,,Price: USD $
1350000.0,EUR,2018,,110.0,,,Rotorcraft,Turboshaft,,Bell Textron,505 Jetranger,,,Germany,Europe,United States,,,,,,,,,Price: â‚¬
1200000.0,,2002,,4950.0,,,Airplane,Turbofan,,Cessna,Citation Cj1,,,Germany,Europe,United States,,,,,,,,,Price: USD $
1250000.0,,2008,,2100.0,,,Airplane,Turbofan,,Cessna,Citation Mustang,,,Germany,Europe,United States,,,,,,,,,Price: USD $
700000.0,,,,13676.0,,,Airplane,Turboprop,,Beechcraft,King Air 200,,,Germany,Europe,United States,,,,,,,,,Price: USD $
390000.0,,1974,,5574.0,,,Rotorcraft,Turboshaft,,Mcdonnell Douglas Helicopter Systems,500C,,,United Kingdom,Europe,United States,,,,,,,,,Price: USD $
109000.0,EUR,1954,Used,122.0,2,,Airplane,Piston Engine,1,Bucker,Bu-131 Jungmann,,,Spain,,Germany,51.0,SMOH,,,,,,,$
700000.0,EUR,2003,,1900.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,Ec 120B,,,France,Europe,France,,,,,,,,,Price: â‚¬
63000.0,EUR,1943,,6920.0,,,Military/Classic/Vintage,,,Piper Aircraft,L4-J,,,France,Europe,United States,,,,,,,,,Price: â‚¬
1600000.0,EUR,1949,Used,240.0,,,Airplane,Piston Engine,1,Hawker,Sea Fury Fb.Mk 11,,,France,,United Kingdom,85.0,,,,,,,,$
1200000.0,EUR,1949,Used,,,,Airplane,Piston Engine,1,Hawker,Sea Fury Fb.Mk 11,,,France,,United Kingdom,,,,,,,,,$
2250000.0,EUR,1940,Used,130.0,,,Airplane,Piston Engine,1,Hawker,Hurricane,,,France,,United Kingdom,130.0,SMOH,,,,SMOH,,,$
69000.0,USD,1974,Used,10000.0,4,VFR,Airplane,Piston Engine,1,Cessna,172,Aurillac,,France,,United States,1400.0,SMOH,,,,SMOH,,,$
695000.0,,1974,,15025.53,,,Airplane,Turboprop,,Beechcraft,King Air 200,,,Monaco,Europe,United States,,,,,,,,,Price: USD $
495000.0,,,,4112.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 365N-1,,,France,Europe,France,,,,,,,,,Price: USD $
420000.0,,1977,,17684.0,,,Rotorcraft,Turboshaft,,Bell Textron,206L,,,France,Europe,United States,,,,,,,,,Price: USD $
6950000.0,,2000,,11836.0,,,Airplane,Turbofan,,Cessna,900Ex,,,Congo,Africa,France,,,,,,,,,Price: USD $
1395000.0,EUR,2013,,700.0,,,Airplane,Turboprop,,Piper Aircraft,Meridian,,,United Kingdom,Europe,United States,,,,,,,,,Price: â‚¬
44000.0,GBP,1961,,3997.0,4,,Airplane,Piston Engine,1,Cessna,172,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
31000.0,GBP,,,10458.0,,,Airplane,Piston Engine,1,Piper Aircraft,Cherokee 180,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
22850.0,GBP,1968,,2855.0,,,Airplane,Piston Engine,1,Avions Pierre Robin,Dr 360,,,United Kingdom,Europe,France,,,,,,,,,Price: Â£
24950.0,GBP,1972,,,2,,Airplane,Piston Engine,1,Cessna,150,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
96000.0,GBP,2011,,128.0,,,Military/Classic/Vintage,,,Bonsall Dc,Mustang Replica Mkii,,,United Kingdom,Europe,,,,,,,,,,Price: Â£
395000.0,GBP,1976,,,,,Rotorcraft,Turboshaft,,Bell Textron,206B Ii,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
89995.0,GBP,1976,,3320.0,,,Airplane,Piston Engine,1,Rockwell,114,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
450000.0,GBP,1990,,2264.2,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 355F-2,,,United Kingdom,Europe,France,,,,,,,,,Price: Â£
55000.0,GBP,1977,,14289.0,2,,Airplane,Piston Engine,1,Cessna,152,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
58500.0,GBP,,,9879.0,,,Airplane,Piston Engine,1,Piper Aircraft,Warrior Ii,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
350000.0,GBP,1986,,7183.0,,,Rotorcraft,Turboshaft,,Bell Textron,206B Iii,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
130000.0,GBP,1968,,15951.0,,,Rotorcraft,Turboshaft,,Bell Textron,206B Ii,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
65000.0,EUR,1965,,,,,Rotorcraft,Turboshaft,,Westland Helicopters,Wasp,,,United Kingdom,Europe,United Kingdom,,,,,,,,,Price: â‚¬
2295000.0,,2002,,7787.0,,,Airplane,Turbofan,,Cessna,Citation Excel,,,United Kingdom,Europe,United States,,,,,,,,,Price: USD $
48500.0,GBP,1989,,4003.0,,,Airplane,Piston Engine,1,Slingsby Aviation,Firefly,,,United Kingdom,Europe,United Kingdom,,,,,,,,,Price: Â£
390000.0,GBP,2007,,,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
87995.0,GBP,1975,,2800.0,,,Airplane,Piston Engine,1,Rockwell,112,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
815000.0,EUR,2002,,1500.0,,,Airplane,Turboprop,,Piper Aircraft,Jetprop,,,United Kingdom,Europe,United States,,,,,,,,,Price: â‚¬
575000.0,USD,1982,Used,2350.0,4,,Rotorcraft,Turboshaft,,Airbus Helicopters,Sa 332B,,,Chile,,France,2621.0,SNEW,1764.0,SNEW,,,,,$
199950.0,GBP,1996,,1600.0,,,Airplane,Piston Engine,1,Piper Aircraft,Saratoga,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
330000.0,EUR,1995,,6926.0,,,Rotorcraft,Turboshaft,,Agusta,A109C,,,Italy,Europe,Italy,,,,,,,,,Price: â‚¬
310000.0,GBP,1974,,7829.7,,,Rotorcraft,Turboshaft,,Hughes Helicopters,369,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
1347000.0,,2006,,4910.0,,,Rotorcraft,Turboshaft,,Agusta,A109E Power,,,United Kingdom,Europe,Italy,,,,,,,,,Price: USD $
3750000.0,,2017,,800.0,,,Airplane,Turboprop,,Beechcraft,King Air 250,,,United Kingdom,Europe,United States,,,,,,,,,Price: USD $
272000.0,GBP,2015,,935.0,,,Rotorcraft,Piston Engine,,Guimbal,Cabri G2,,,United Kingdom,Europe,France,,,,,,,,,Price: Â£
1000000.0,GBP,2019,,,,,Rotorcraft,Turboshaft,,Bell Textron,505 Jetranger,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
215000.0,GBP,2004,,1801.0,,,Airplane,Piston Engine,1,Piper Aircraft,6X,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
550000.0,GBP,1980,,,,,Rotorcraft,Turboshaft,,Bell Textron,206L 1,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
385000.0,GBP,1987,,5099.6,,,Rotorcraft,Turboshaft,,Agusta,A109A Ii,,,United Kingdom,Europe,Italy,,,,,,,,,Price: Â£
1250000.0,,2001,,3688.0,,,Rotorcraft,Turboshaft,,Agusta,Aw109E Power,,,United Kingdom,Europe,Italy,,,,,,,,,Price: USD $
1150000.0,,2000,,4846.0,,,Rotorcraft,Turboshaft,,Agusta,Aw109E Power,,,United Kingdom,Europe,Italy,,,,,,,,,Price: USD $
1895000.0,,2007,,2700.0,,,Rotorcraft,Turboshaft,,Agusta,Aw109S Grand,,,United Kingdom,Europe,Italy,,,,,,,,,Price: USD $
50000.0,GBP,1993,,1066.0,,,Airplane,Piston Engine,1,Pzl,104 Wilga,,,United Kingdom,Europe,Poland,,,,,,,,,Price: Â£
1495000.0,,2001,,8046.0,,,Airplane,Turbofan,,Bombardier Learjet,45,,,,Europe,Canada,,,,,,,,,Price: USD $
490000.0,,1981,,9100.0,,,Rotorcraft,Turboshaft,,Bell Textron,206L 1,,,United Kingdom,Europe,United States,,,,,,,,,Price: USD $
4900000.0,,2016,,790.0,,,Rotorcraft,Turboshaft,,Cessna,Aw109Sp,,,United Kingdom,Europe,Italy,,,,,,,,,Price: USD $
310000.0,GBP,2008,,2203.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
269000.0,GBP,1998,,2161.0,,,Airplane,Piston Engine,1,Piper Aircraft,Saratoga,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
599995.0,GBP,1999,,,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 355N,,,United Kingdom,Europe,France,,,,,,,,,Price: Â£
270000.0,GBP,2015,,1110.0,,,Rotorcraft,Piston Engine,,Guimbal,Cabri G2,,,United Kingdom,Europe,France,,,,,,,,,Price: Â£
425000.0,GBP,1981,,7545.5,,,Rotorcraft,Turboshaft,,Bell Textron,206B Iii,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
180000.0,GBP,1968,,16844.0,,,Rotorcraft,Turboshaft,,Bell Textron,206B Ii,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
215000.0,GBP,2003,,1330.0,,,Airplane,Piston Engine,1,Piper Aircraft,Saratoga,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
68595.0,GBP,,,870.0,,,Airplane,Piston Engine,1,Maule Air,Mx-7-180,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
850000.0,GBP,1996,,2200.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 350B-2,,,United Kingdom,Europe,France,,,,,,,,,Price: Â£
34500.0,GBP,1973,,,,,Airplane,Piston Engine,1,Stolp Aircraft,Sa300,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
215000.0,GBP,2017,,107.0,,,Airplane,Piston Engine,1,Tecnam,P2010,,,United Kingdom,Europe,Italy,,,,,,,,,Price: Â£
300000.0,GBP,1980,,7765.0,,,Rotorcraft,Turboshaft,,Bell Textron,206B Iii,,,United Kingdom,Europe,United States,,,,,,,,,Price: Â£
94900.0,USD,1965,Used,3006.0,,,Airplane,Piston Engine,1,Piper Aircraft,Comanche 400,Calgary,AB,Canada,,United States,1270.0,SMOH,,,,SPOH,,,$
280000.0,EUR,2019,,82.0,,,Motor Gliders/Sailplanes,,,Schleicher,Asg 32 Mi,Sarnen,,Switzerland,,Germany,22.0,SNEW,,,,SNEW,,,$
110000.0,EUR,1966,,1553.0,6,,Airplane,Piston Engine,1,Cessna,210,,,Switzerland,Europe,United States,,,,,,,,,Price: â‚¬
312000.0,,2004,,1066.0,,,Airplane,Piston Engine,1,Mooney International Corp,M20M,,,Switzerland,Europe,United States,,,,,,,,,Price: USD $
130000.0,EUR,1966,,3385.0,,,Airplane,Piston Engine,1,Beechcraft,V35 Bonanza,,,Switzerland,Europe,United States,,,,,,,,,Price: â‚¬
245000.0,,1982,,4625.0,,,Airplane,Piston Engine,1,Siai Marchetti,Sf260,,,Switzerland,Europe,Italy,,,,,,,,,Price: USD $
180000.0,USD,1950,Used,2016.0,2,,Airplane,Piston Engine,1,Pilatus,P2-06,,,Switzerland,,Switzerland,1148.0,SNEW,,,,SNEW,,,$
150000.0,EUR,1940,,4430.0,,,Military/Classic/Vintage,,,Boeing,Stearman,,,Switzerland,Europe,United States,,,,,,,,,Price: â‚¬
670000.0,CHF,1943,Used,1019.0,2,,Airplane,Turboprop,,Schlepp,C-3605,,,Switzerland,,Switzerland,751.0,SOH,,,,SNEW,,,$
2100000.0,,2016,,,,,Military/Classic/Vintage,,,Junkers,F13,,,Switzerland,Europe,Germany,,,,,,,,,Price: USD $
65000.0,EUR,1969,,2919.0,,,Airplane,Piston Engine,1,Zlin Aviation,526,,,Switzerland,Europe,Czech Republic,,,,,,,,,Price: â‚¬
158000.0,USD,2017,New,50.0,2,VFR,Rotorcraft,Piston Engine,,Safari Helicopters,400,Steckborn,,Switzerland,,Canada,90.0,SOH,,,,,,,$
1500000.0,,1996,,,,,Rotorcraft,Turboshaft,,Airbus Helicopters,Ec 135,,,Switzerland,Europe,Germany,,,,,,,,,Price: USD $
390000.0,EUR,2014,,1900.0,,,Rotorcraft,Turboshaft,,Robinson Helicopter,R66,,,Switzerland,Europe,United States,,,,,,,,,Price: â‚¬
11400000.0,,2016,,707.0,,,Airplane,Turbofan,,Embraer,Legacy 500,,TX,United States,North America,Brazil,,,,,,,,,Price: USD $
185000.0,EUR,1952,Used,,,,Airplane,Piston Engine,1,Fiat,G46,,GA,United States,,Italy,,,,,,,,,$
225000.0,EUR,1947,Used,1006.0,2,,Airplane,Piston Engine,1,Fiat,G46,,,Italy,,Italy,993.0,,,,,,,,$
1050000.0,EUR,1950,Used,240.0,2,VFR,Airplane,Piston Engine,1,Fiat,G59,,,Italy,,Italy,240.0,SMOH,,,,SPOH,,,$
22000.0,EUR,1965,,,,,Airplane,Piston Engine,1,Beechcraft,33 Debonair,,,Italy,Europe,United States,,,,,,,,,Price: â‚¬
625000.0,GBP,2002,,2730.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,Ec 120,,,North Ireland,Europe,France,,,,,,,,,Price: Â£
799000.0,USD,2017,Used,418.0,5,,Rotorcraft,Turboshaft,,Robinson Helicopter,R66,St Augustine,FL,United States,,United States,,,,,,,,,$
240000.0,USD,2004,Used,3282.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Clipper Ii,,,United States,,United States,,,,,,,,,$
110000.0,USD,2004,Used,6566.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
199000.0,USD,2004,Used,1192.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Clipper Ii,St. Augustine,FL,United States,,United States,,,,,,,,,$
249000.0,USD,2004,Used,3291.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Clipper,St Augustine,FL,United States,,United States,,,,,,,,,$
390000.0,USD,2009,Used,2191.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
415000.0,USD,2006,Used,2100.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
378000.0,USD,2006,Used,2210.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Clipper Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
389000.0,USD,2006,Used,2774.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
425000.0,USD,2011,Used,2200.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
523000.0,USD,2020,Used,4.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
465000.0,USD,2020,Used,4.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
486000.0,USD,2020,Used,4.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
600000.0,USD,2013,Used,895.0,5,,Rotorcraft,Turboshaft,,Robinson Helicopter,R66,St Augustine,FL,United States,,United States,,,,,,,,,$
759000.0,USD,2013,Used,934.0,5,,Rotorcraft,Turboshaft,,Robinson Helicopter,R66,St Augustine,FL,United States,,United States,,,,,,,,,$
240000.0,USD,1999,Used,5426.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven I,St Augustine,FL,United States,,United States,,,,,,,,,$
479010.0,USD,2020,New,,4,VFR,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
255000.0,USD,2008,Used,3242.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven I,St Augustine,FL,United States,,United States,,,,,,,,,$
260000.0,USD,2001,Used,7443.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven I,St Augustine,FL,United States,,United States,,,,,,,,,$
282000.0,USD,2004,Used,2734.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven I,St. Augustine,FL,United States,,United States,,,,,,,,,$
169000.0,USD,1990,Used,6845.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R22 Beta,,,,,United States,,,,,,,,,$
235000.0,USD,2003,Used,3539.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven I,St. Augustine,FL,United States,,United States,,,,,,,,,$
58000.0,USD,2005,Used,6592.0,2,,Rotorcraft,Piston Engine,,Robinson Helicopter,R22 Beta Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
115000.0,USD,2006,Used,1418.0,2,,Rotorcraft,Piston Engine,,Robinson Helicopter,R22 Beta Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
199000.0,USD,2011,Used,3251.0,2,,Rotorcraft,Piston Engine,,Robinson Helicopter,R22 Beta Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
379010.0,USD,2020,Used,0.0,4,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven I,St. Augustine,FL,United States,,United States,,,,,,,,,$
389526.0,USD,2020,New,,4,VFR,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Cadet,,,,,United States,,,,,,,,,$
347480.0,USD,2020,New,0.0,,VFR,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Cadet,St Augustine,FL,United States,,United States,,,,,,,,,$
295040.0,USD,2020,New,0.0,,VFR,Rotorcraft,Piston Engine,,Robinson Helicopter,R22 Beta Ii,St Augustine,FL,United States,,United States,,,,,,,,,$
1690000.0,EUR,2016,,1950.0,,,Rotorcraft,Turboshaft,,Airbus,H125,,,Norway,Europe,France,,,,,,,,,Price: â‚¬
2320000.0,EUR,2017,,875.0,,,Rotorcraft,Turboshaft,,Airbus,H130,,,Norway,Europe,France,,,,,,,,,Price: â‚¬
2400000.0,EUR,2017,,515.0,,,Rotorcraft,Turboshaft,,Airbus,H130,,,Norway,Europe,France,,,,,,,,,Price: â‚¬
1080000.0,EUR,2008,,5785.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 350B-3,,,Norway,Europe,France,,,,,,,,,Price: â‚¬
1200000.0,EUR,2010,,5.497,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 350B-3,,,Norway,Europe,France,,,,,,,,,Price: â‚¬
1200000.0,EUR,2009,,5.74,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 350B-3,,,Norway,Europe,France,,,,,,,,,Price: â‚¬
3850000.0,USD,2009,,1516.0,,,Airplane,Turbofan,,Learjet,45Xr,Cornelius,NC,United States,,United States,1516.0,,1516.0,,,,,,$
1100000.0,USD,1994,Used,6049.0,,,Airplane,Turbofan,,Beechcraft,Beechjet 400A,San Fernando,,Argentina,,United States,2449.0,SMOH,2449.0,SMOH,,,,,$
7800000.0,,2015,,845.0,,,Airplane,Turbofan,,Cessna,Phenom 300,,,Luxembourg,Europe,Brazil,,,,,,,,,Price: USD $
1320000.0,EUR,2007,,1420.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,Ec 130B4,,,Lithuania,Europe,France,,,,,,,,,Price: â‚¬
800000.0,,2002,,3533.8,,,Airplane,Turbofan,,Cessna,Citation Bravo,,,Bulgaria,Europe,United States,,,,,,,,,Price: USD $
1254000.0,,2005,,3325.0,,,Airplane,Turbofan,,Beechcraft,Premier 1,,,Germany,Europe,United States,,,,,,,,,Price: USD $
895000.0,,1980,,6546.0,,,Airplane,Turbofan,,Bombardier Learjet,35A,,,Austria,Europe,Canada,,,,,,,,,Price: USD $
27500.0,USD,1946,Used,4778.0,2,,Airplane,Piston Engine,1,Aeronca,7 Champion Bcm,Canon,GA,United States,,United States,916.0,SMOH,,,,,,,$
99900.0,USD,1994,Used,9223.0,,IFR,Rotorcraft,Piston Engine,,Schweizer,300C,Kenosha,WI,United States,,United States,280.0,,,,,,,,$
130000.0,USD,1979,Used,3774.0,4,IFR,Airplane,Piston Engine,1,Grumman,Aa5A Cheetah,Springdale,AR,United States,,United States,547.0,SMOH,,,,SNEW,,,$
12000.0,USD,1968,Used,4200.0,4,IFR,Airplane,Piston Engine,1,Mooney International Corp,M20C,Chandler,AZ,United States,,United States,,,,,,,,,$
120000.0,USD,1981,Used,1578.0,4,IFR,Airplane,Piston Engine,1,Cessna,182T Skylane,Oxnard,CA,United States,,United States,,,,,,,,,$
85000.0,USD,1968,Used,3604.0,,,Airplane,Piston Engine,2,Beechcraft,B55 Baron,,WV,United States,,United States,1122.0,SFRM,1122.0,SFRM,200.0,SPOH,200.0,SPOH,$
9950000.0,,2019,,150.0,,,Airplane,Turbofan,,Embraer,Phenom 300E,,FL,United States,North America,Brazil,,,,,,,,,Price: USD $
339500.0,USD,1972,Used,6030.0,,IFR,Airplane,Piston Engine,2,Piper Aircraft,Navajo B,Stuart,FL,United States,,United States,139.0,SFRM,139.0,SFRM,,,,,$
1775000.0,USD,2009,Used,1140.0,6,,Airplane,Turbofan,,Embraer,Phenom 100,Boca Raton,FL,United States,,Brazil,1140.0,SNEW,1140.0,SNEW,,,,,$
49900.0,USD,1970,Used,10501.0,4,IFR,Airplane,Piston Engine,1,Cessna,172L Skyhawk,Pembroke Pines (KHWO),FL,United States,,United States,974.0,SMOH,,,,,,,$
329000.0,USD,2007,Used,530.0,4,,Airplane,Piston Engine,1,Cirrus,Sr22-G3 Turbo Gts,Las Vegas,NV,United States,,United States,530.0,SNEW,,,,,,,$
249000.0,USD,1975,Used,3091.0,6,,Airplane,Piston Engine,1,Cessna,185F,Grants Pass,OR,United States,,United States,1105.0,SOH,,,,SNEW,,,$
116500.0,USD,2014,Used,950.0,2,VFR,Airplane,Piston Engine,1,Edra Pecas E Manutencao Ltda,Ls,Ormond Beach (KOMN),FL,United States,,Brazil,950.0,,,,,,,,$
105000.0,USD,2019,New,110.0,2,VFR,Airplane,Piston Engine,1,Van'S Aircraft,Rv-7/7A,Port St Lucie,FL,United States,,United States,110.0,,,,,,,,$
302100.0,EUR,2007,,916.0,,,Airplane,Piston Engine,1,Mooney International Corp,Acclaim,,,Germany,Europe,United States,,,,,,,,,Price: â‚¬
129900.0,USD,1977,Used,2108.0,4,IFR,Airplane,Piston Engine,1,Cessna,172 Hawk Xp-R172,Burnt Cabins,PA,United States,,United States,104.0,,,,,,,,$
85500.0,USD,1998,Used,393.0,,,Airplane,Piston Engine,1,Maule Air,Mxt-7-180,,OH,United States,,United States,393.0,SNEW,,,,SNEW,,,$
175000.0,USD,2011,Used,570.0,2,VFR,Airplane,Piston Engine,1,Cubcrafters,Cc11-160 Carbon Cub Ss,Heber,UT,United States,,United States,570.0,SNEW,,,,SNEW,,,$
669000.0,USD,2007,Used,1100.0,6,,Airplane,Piston Engine,1,Piper Aircraft,Malibu Mirage,Middlefield,OH,United States,,United States,1100.0,SNEW,,,,SNEW,,,$
309000.0,USD,2006,Used,2474.0,4,,Airplane,Piston Engine,1,Cirrus,Sr22-G2,Kennesaw,GA,United States,,United States,145.0,SFRM,,,,SPOH,,,$
205500.0,USD,1975,Used,2817.0,4,,Airplane,Piston Engine,1,Cessna,185F,Reno,NV,United States,,United States,435.0,SMOH,,,,,,,$
69500.0,USD,2004,Used,1200.0,2,IFR,Airplane,Piston Engine,1,Van'S Aircraft,Rv-4,Tacoma,WA,United States,,United States,1200.0,SMOH,,,,SNEW,,,$
165000.0,USD,1990,Used,1583.0,,IFR,Airplane,Piston Engine,1,Mooney International Corp,M20K 252Tse,Portland,ME,United States,,United States,93.0,SMOH,,,,,,,$
725000.0,,1999,,8750.0,,,Airplane,Turbofan,,Cessna,Citation Bravo,,IA,United States,North America,United States,,,,,,,,,Price: USD $
163000.0,USD,1990,Used,1925.0,,,Airplane,Piston Engine,1,Mooney International Corp,M20M Tls Bravo,Fort Myers,FL,United States,,United States,25.0,SFOH,,,,SNEW,,,$
165000.0,USD,1989,Used,800.0,4,IFR,Airplane,Piston Engine,1,Mooney International Corp,M20K 252Tse,Denver,CO,United States,,United States,800.0,,,,,,,,$
69500.0,USD,1972,Used,1200.0,,,Airplane,Piston Engine,1,Bellanca,Citabria 7Gcbc,,NJ,United States,,United States,300.0,SMOH,,,,SPOH,,,$
250000.0,GBP,1985,,5230.0,,,Rotorcraft,Turboshaft,,Agusta,A109A Mk Ii,,,United Kingdom,Europe,Italy,,,,,,,,,Price: Â£
12980000.0,,2014,,1659.0,,,Airplane,Turbofan,,Bombardier Challenger,350,,NV,United States,North America,Canada,,,,,,,,,Price: USD $
299000.0,USD,1959,Used,5710.0,10,IFR,Airplane,Piston Engine,2,Grumman,Hu-16B,Chino,CA,United States,,United States,506.0,SMOH,536.0,SMOH,565.0,SPOH,565.0,SPOH,$
87500.0,USD,1991,Used,150.0,4,VFR,Airplane,Piston Engine,1,Prescott Aeronautical,Pusher,Los angeles,CA,United States,,United States,,,,,,,,,$
185995.0,USD,1978,Used,9003.0,7,IFR,Airplane,Piston Engine,2,Piper Aircraft,Navajo Cr,Kerrville,TX,United States,,United States,429.0,SMOH,1423.0,SMOH,1423.0,SMOH,1423.0,SMOH,$
120000.0,USD,1956,Used,4637.0,6,VFR,Airplane,Piston Engine,2,Rockwell,560,Kapolei,HI,United States,,United States,312.0,SMOH,982.0,SMOH,94.0,SPOH,94.0,SPOH,$
219000.0,,1977,,40506.0,,,Airplane,Piston Engine,2,Beechcraft,B60 Duke,,ID,United States,North America,United States,,,,,,,,,Price: USD $
89000.0,USD,1973,Used,5211.0,6,IFR,Airplane,Piston Engine,2,Cessna,340,Miami,FL,United States,,United States,1346.0,SMOH,1262.0,SMOH,344.0,SPOH,344.0,SHSI,$
3250000.0,,2008,,4045.0,,,Airplane,Turbofan,,Hawker Beechcraft,4000,,NY,United States,North America,United States,,,,,,,,,Price: USD $
159000.0,USD,1981,Used,52975.0,6,IFR,Airplane,Piston Engine,2,Piper Aircraft Corporation,602P,Estero,FL,United States,,United States,1323.0,,1327.0,,62.0,,62.0,,$
1800000.0,,2007,,2500.0,,,Airplane,Turboprop,,Piaggio Aero,P-180 Avanti Ii,,TN,United States,North America,Italy,,,,,,,,,Price: USD $
